20,Partido Social Cristão,300
10,REPUBLICANOS,1060
45,Partido da Social Democracia Brasileira,1500
14,Partido Trabalhista Brasileiro,105
19,Podemos,105
45,Partido da Social Democracia Brasileira,500
45,Partido da Social Democracia Brasileira,500
19,Podemos,500
11,PROGRESSISTAS,200
11,PROGRESSISTAS,500
23,Cidadania,2.2
55,Partido Social Democrático,4.4
40,Partido Socialista Brasileiro,1000
10,REPUBLICANOS,2000
20,Partido Social Cristão,4000
55,Partido Social Democrático,7000
55,Partido Social Democrático,500
55,Partido Social Democrático,2500
15,Movimento Democrático Brasileiro,1200
77,Solidariedade,1064
25,Democratas,500
55,Partido Social Democrático,3000
20,Partido Social Cristão,3000
25,Democratas,5000
25,Democratas,13000
55,Partido Social Democrático,1000
55,Partido Social Democrático,2000
45,Partido da Social Democracia Brasileira,2000
40,Partido Socialista Brasileiro,5400
55,Partido Social Democrático,1000
25,Democratas,3900
25,Democratas,3900
22,Partido Liberal,5000
45,Partido da Social Democracia Brasileira,4500
15,Movimento Democrático Brasileiro,500
25,Democratas,4800
45,Partido da Social Democracia Brasileira,8000
45,Partido da Social Democracia Brasileira,3000
25,Democratas,2000
25,Democratas,2000
25,Democratas,2000
11,PROGRESSISTAS,1650
11,PROGRESSISTAS,1470
45,Partido da Social Democracia Brasileira,1500
22,Partido Liberal,10500
22,Partido Liberal,6000
19,Podemos,14000
55,Partido Social Democrático,1000
45,Partido da Social Democracia Brasileira,1000
45,Partido da Social Democracia Brasileira,500
45,Partido da Social Democracia Brasileira,22.15
55,Partido Social Democrático,1000
12,Partido Democrático Trabalhista,2000
11,PROGRESSISTAS,132.55
55,Partido Social Democrático,8000
18,Rede Sustentabilidade,100
25,Democratas,3500
17,Partido Social Liberal,125.04
45,Partido da Social Democracia Brasileira,500
19,Podemos,125.04
43,Partido Verde,125.04
11,PROGRESSISTAS,7000
51,Patriota,300
55,Partido Social Democrático,500
45,Partido da Social Democracia Brasileira,1000
55,Partido Social Democrático,1000
50,Partido Socialismo e Liberdade,2000
45,Partido da Social Democracia Brasileira,4000
45,Partido da Social Democracia Brasileira,2500
45,Partido da Social Democracia Brasileira,2500
40,Partido Socialista Brasileiro,2000
70,AVANTE,5000
45,Partido da Social Democracia Brasileira,5000
55,Partido Social Democrático,7120
50,Partido Socialismo e Liberdade,800
55,Partido Social Democrático,230.93
55,Partido Social Democrático,9400
15,Movimento Democrático Brasileiro,1500
15,Movimento Democrático Brasileiro,4400
45,Partido da Social Democracia Brasileira,4000
25,Democratas,7000
25,Democratas,2000
15,Movimento Democrático Brasileiro,2100
55,Partido Social Democrático,1000
45,Partido da Social Democracia Brasileira,450
45,Partido da Social Democracia Brasileira,1700
23,Cidadania,750
22,Partido Liberal,1030
14,Partido Trabalhista Brasileiro,100
45,Partido da Social Democracia Brasileira,2500
14,Partido Trabalhista Brasileiro,2500
23,Cidadania,4600
50,Partido Socialismo e Liberdade,500
50,Partido Socialismo e Liberdade,200
55,Partido Social Democrático,100
17,Partido Social Liberal,10523
17,Partido Social Liberal,5000
17,Partido Social Liberal,21
11,PROGRESSISTAS,23
11,PROGRESSISTAS,200
11,PROGRESSISTAS,2100
11,PROGRESSISTAS,900
55,Partido Social Democrático,2000
55,Partido Social Democrático,3000
40,Partido Socialista Brasileiro,3500
55,Partido Social Democrático,3000
55,Partido Social Democrático,2000
45,Partido da Social Democracia Brasileira,1000
55,Partido Social Democrático,50000
70,AVANTE,5000
70,AVANTE,1200
55,Partido Social Democrático,1050
65,Partido Comunista do Brasil,1500
18,Rede Sustentabilidade,800
11,PROGRESSISTAS,3000
51,Patriota,980
51,Patriota,1060
51,Patriota,1000
55,Partido Social Democrático,1000
22,Partido Liberal,1050
80,Unidade Popular,200
25,Democratas,3900
51,Patriota,1460
70,AVANTE,5000
45,Partido da Social Democracia Brasileira,1500
45,Partido da Social Democracia Brasileira,500
20,Partido Social Cristão,622.45
19,Podemos,5000
19,Podemos,4500
14,Partido Trabalhista Brasileiro,5000
14,Partido Trabalhista Brasileiro,12500
25,Democratas,10000
25,Democratas,5000
45,Partido da Social Democracia Brasileira,3500
19,Podemos,1500
23,Cidadania,1000
14,Partido Trabalhista Brasileiro,800
14,Partido Trabalhista Brasileiro,1050
14,Partido Trabalhista Brasileiro,1000
14,Partido Trabalhista Brasileiro,1000
14,Partido Trabalhista Brasileiro,1000
14,Partido Trabalhista Brasileiro,1050
14,Partido Trabalhista Brasileiro,100
14,Partido Trabalhista Brasileiro,100
25,Democratas,119.95
43,Partido Verde,119.95
45,Partido da Social Democracia Brasileira,17.35
17,Partido Social Liberal,500
17,Partido Social Liberal,680
17,Partido Social Liberal,1000
17,Partido Social Liberal,500
55,Partido Social Democrático,1000
51,Patriota,500
43,Partido Verde,1400
11,PROGRESSISTAS,500
25,Democratas,4500
36,Partido Trabalhista Cristão,7000
36,Partido Trabalhista Cristão,1000
36,Partido Trabalhista Cristão,707
25,Democratas,20
25,Democratas,32.34
28,Partido Renovador Trabalhista Brasileiro,4000
25,Democratas,1580
45,Partido da Social Democracia Brasileira,1000
45,Partido da Social Democracia Brasileira,1500
15,Movimento Democrático Brasileiro,7000
55,Partido Social Democrático,1000
45,Partido da Social Democracia Brasileira,500
43,Partido Verde,5000
43,Partido Verde,1000
25,Democratas,1000
25,Democratas,1000
25,Democratas,3200
25,Democratas,1200
25,Democratas,1000
25,Democratas,1200
20,Partido Social Cristão,150
50,Partido Socialismo e Liberdade,500
45,Partido da Social Democracia Brasileira,6000
45,Partido da Social Democracia Brasileira,1000
45,Partido da Social Democracia Brasileira,7500
45,Partido da Social Democracia Brasileira,250
45,Partido da Social Democracia Brasileira,250
18,Rede Sustentabilidade,1600
45,Partido da Social Democracia Brasileira,500
33,Partido da Mobilização Nacional,2800
22,Partido Liberal,700
17,Partido Social Liberal,400
17,Partido Social Liberal,50
55,Partido Social Democrático,2000
55,Partido Social Democrático,30
55,Partido Social Democrático,550
45,Partido da Social Democracia Brasileira,5000
55,Partido Social Democrático,1000
10,REPUBLICANOS,2650
45,Partido da Social Democracia Brasileira,11500
22,Partido Liberal,20000
36,Partido Trabalhista Cristão,3000
40,Partido Socialista Brasileiro,2000
17,Partido Social Liberal,260
25,Democratas,120
90,Partido Republicano da Ordem Social,600
17,Partido Social Liberal,110
17,Partido Social Liberal,50
17,Partido Social Liberal,800
45,Partido da Social Democracia Brasileira,5000
45,Partido da Social Democracia Brasileira,750
45,Partido da Social Democracia Brasileira,200
45,Partido da Social Democracia Brasileira,8000
45,Partido da Social Democracia Brasileira,500
15,Movimento Democrático Brasileiro,5000
16,Partido Socialista dos Trabalhadores Unificado,1500
45,Partido da Social Democracia Brasileira,300
43,Partido Verde,300
17,Partido Social Liberal,1100
55,Partido Social Democrático,250
45,Partido da Social Democracia Brasileira,1000
80,Unidade Popular,150
20,Partido Social Cristão,270
17,Partido Social Liberal,70
65,Partido Comunista do Brasil,100
77,Solidariedade,2800
45,Partido da Social Democracia Brasileira,950
45,Partido da Social Democracia Brasileira,1050
45,Partido da Social Democracia Brasileira,1050
45,Partido da Social Democracia Brasileira,1500
45,Partido da Social Democracia Brasileira,1200
15,Movimento Democrático Brasileiro,720
15,Movimento Democrático Brasileiro,700
15,Movimento Democrático Brasileiro,4000
13,Partido dos Trabalhadores,1125
45,Partido da Social Democracia Brasileira,1325
28,Partido Renovador Trabalhista Brasileiro,30.6
43,Partido Verde,958.2
43,Partido Verde,500
12,Partido Democrático Trabalhista,10000
40,Partido Socialista Brasileiro,150
12,Partido Democrático Trabalhista,1000
45,Partido da Social Democracia Brasileira,1500
13,Partido dos Trabalhadores,2700
15,Movimento Democrático Brasileiro,24.9
15,Movimento Democrático Brasileiro,3002.8
45,Partido da Social Democracia Brasileira,1950
14,Partido Trabalhista Brasileiro,440
40,Partido Socialista Brasileiro,1283
10,REPUBLICANOS,300
14,Partido Trabalhista Brasileiro,321.95
13,Partido dos Trabalhadores,1000
11,PROGRESSISTAS,1000
11,PROGRESSISTAS,1000
17,Partido Social Liberal,10
17,Partido Social Liberal,50
45,Partido da Social Democracia Brasileira,3000
45,Partido da Social Democracia Brasileira,1000
45,Partido da Social Democracia Brasileira,5000
45,Partido da Social Democracia Brasileira,5000
45,Partido da Social Democracia Brasileira,1000
45,Partido da Social Democracia Brasileira,100
45,Partido da Social Democracia Brasileira,900
20,Partido Social Cristão,2000
12,Partido Democrático Trabalhista,1800
12,Partido Democrático Trabalhista,1400
70,AVANTE,3100
45,Partido da Social Democracia Brasileira,1000
28,Partido Renovador Trabalhista Brasileiro,500
70,AVANTE,500
40,Partido Socialista Brasileiro,500
19,Podemos,500
45,Partido da Social Democracia Brasileira,1000
15,Movimento Democrático Brasileiro,20
15,Movimento Democrático Brasileiro,150
40,Partido Socialista Brasileiro,1990
40,Partido Socialista Brasileiro,150
40,Partido Socialista Brasileiro,600
22,Partido Liberal,2600
45,Partido da Social Democracia Brasileira,2800
45,Partido da Social Democracia Brasileira,12300
55,Partido Social Democrático,500
20,Partido Social Cristão,850
45,Partido da Social Democracia Brasileira,3000
45,Partido da Social Democracia Brasileira,500
45,Partido da Social Democracia Brasileira,3000
45,Partido da Social Democracia Brasileira,500
25,Democratas,150
25,Democratas,583.02
25,Democratas,15000
25,Democratas,15000
45,Partido da Social Democracia Brasileira,4000
28,Partido Renovador Trabalhista Brasileiro,1000
13,Partido dos Trabalhadores,500
65,Partido Comunista do Brasil,250
80,Unidade Popular,150
45,Partido da Social Democracia Brasileira,1500
19,Podemos,10.35
43,Partido Verde,2000
43,Partido Verde,2.4
20,Partido Social Cristão,3000
40,Partido Socialista Brasileiro,4000
43,Partido Verde,1050
45,Partido da Social Democracia Brasileira,2000
51,Patriota,1000
15,Movimento Democrático Brasileiro,5000
45,Partido da Social Democracia Brasileira,500
45,Partido da Social Democracia Brasileira,5722.5
14,Partido Trabalhista Brasileiro,1000
50,Partido Socialismo e Liberdade,1500
25,Democratas,100000
20,Partido Social Cristão,4440
20,Partido Social Cristão,650
20,Partido Social Cristão,770
40,Partido Socialista Brasileiro,1500
40,Partido Socialista Brasileiro,1250
77,Solidariedade,375
51,Patriota,60
51,Patriota,60
51,Patriota,60
51,Patriota,60
17,Partido Social Liberal,50
28,Partido Renovador Trabalhista Brasileiro,5000
14,Partido Trabalhista Brasileiro,9000
23,Cidadania,200
25,Democratas,100
40,Partido Socialista Brasileiro,46
55,Partido Social Democrático,1000
45,Partido da Social Democracia Brasileira,1000
45,Partido da Social Democracia Brasileira,1000
45,Partido da Social Democracia Brasileira,1500
55,Partido Social Democrático,500
25,Democratas,3000
23,Cidadania,1000
55,Partido Social Democrático,500
23,Cidadania,2000
40,Partido Socialista Brasileiro,400
25,Democratas,3000
33,Partido da Mobilização Nacional,6000
15,Movimento Democrático Brasileiro,2000
22,Partido Liberal,5300
55,Partido Social Democrático,1000
40,Partido Socialista Brasileiro,19900
45,Partido da Social Democracia Brasileira,1000
55,Partido Social Democrático,650
14,Partido Trabalhista Brasileiro,130
17,Partido Social Liberal,120
17,Partido Social Liberal,362.9
17,Partido Social Liberal,1000
17,Partido Social Liberal,35
15,Movimento Democrático Brasileiro,500
19,Podemos,60
19,Podemos,60
15,Movimento Democrático Brasileiro,5000
45,Partido da Social Democracia Brasileira,700
25,Democratas,4000
25,Democratas,1648.47
25,Democratas,2500
55,Partido Social Democrático,2900
55,Partido Social Democrático,1000
28,Partido Renovador Trabalhista Brasileiro,4400
55,Partido Social Democrático,150
55,Partido Social Democrático,1064
23,Cidadania,1100
27,Democracia Cristã,1000
22,Partido Liberal,1400
19,Podemos,600
15,Movimento Democrático Brasileiro,1200
40,Partido Socialista Brasileiro,1064
22,Partido Liberal,3600
45,Partido da Social Democracia Brasileira,2000
19,Podemos,3000
19,Podemos,10000
45,Partido da Social Democracia Brasileira,1500
45,Partido da Social Democracia Brasileira,500
45,Partido da Social Democracia Brasileira,7500
45,Partido da Social Democracia Brasileira,7500
45,Partido da Social Democracia Brasileira,7500
51,Patriota,1000
51,Patriota,1000
51,Patriota,1000
45,Partido da Social Democracia Brasileira,1000
77,Solidariedade,2800
77,Solidariedade,400
77,Solidariedade,5500
77,Solidariedade,490
77,Solidariedade,780
77,Solidariedade,200
55,Partido Social Democrático,2800
25,Democratas,18200
30,Partido Novo,1000
45,Partido da Social Democracia Brasileira,2000
51,Patriota,100
22,Partido Liberal,3000
45,Partido da Social Democracia Brasileira,10000
45,Partido da Social Democracia Brasileira,1000
45,Partido da Social Democracia Brasileira,7789.5
80,Unidade Popular,25
65,Partido Comunista do Brasil,500
55,Partido Social Democrático,500
45,Partido da Social Democracia Brasileira,1500
43,Partido Verde,5000
43,Partido Verde,3000
43,Partido Verde,2000
55,Partido Social Democrático,4000
55,Partido Social Democrático,2000
11,PROGRESSISTAS,4500
55,Partido Social Democrático,23000
55,Partido Social Democrático,1000
51,Patriota,2000
51,Patriota,3500
51,Patriota,3500
28,Partido Renovador Trabalhista Brasileiro,260
55,Partido Social Democrático,6000
51,Patriota,1000
51,Patriota,1000
51,Patriota,1000
51,Patriota,1000
51,Patriota,1000
51,Patriota,3000
51,Patriota,6500
25,Democratas,10000
28,Partido Renovador Trabalhista Brasileiro,550
55,Partido Social Democrático,1800
14,Partido Trabalhista Brasileiro,4100
11,PROGRESSISTAS,200
11,PROGRESSISTAS,6500
11,PROGRESSISTAS,1000
45,Partido da Social Democracia Brasileira,750
45,Partido da Social Democracia Brasileira,750
45,Partido da Social Democracia Brasileira,1000
77,Solidariedade,4500
77,Solidariedade,4900
77,Solidariedade,4300
28,Partido Renovador Trabalhista Brasileiro,15
55,Partido Social Democrático,500
55,Partido Social Democrático,1000
25,Democratas,200
25,Democratas,1800
13,Partido dos Trabalhadores,1000
13,Partido dos Trabalhadores,1064
13,Partido dos Trabalhadores,1000
13,Partido dos Trabalhadores,1000
45,Partido da Social Democracia Brasileira,3000
20,Partido Social Cristão,1750
11,PROGRESSISTAS,11450
45,Partido da Social Democracia Brasileira,6000
45,Partido da Social Democracia Brasileira,500
65,Partido Comunista do Brasil,1500
65,Partido Comunista do Brasil,1000
23,Cidadania,750
11,PROGRESSISTAS,23.95
11,PROGRESSISTAS,800
19,Podemos,3000
50,Partido Socialismo e Liberdade,460
14,Partido Trabalhista Brasileiro,6000
14,Partido Trabalhista Brasileiro,14.8
45,Partido da Social Democracia Brasileira,2000
25,Democratas,3000
25,Democratas,3000
25,Democratas,2500
25,Democratas,2000
25,Democratas,2000
25,Democratas,2500
25,Democratas,3000
25,Democratas,3000
25,Democratas,3000
45,Partido da Social Democracia Brasileira,1000
55,Partido Social Democrático,8000
25,Democratas,4100
25,Democratas,4200
25,Democratas,4200
11,PROGRESSISTAS,3000
11,PROGRESSISTAS,3000
45,Partido da Social Democracia Brasileira,740
15,Movimento Democrático Brasileiro,4800
50,Partido Socialismo e Liberdade,2000
13,Partido dos Trabalhadores,500
80,Unidade Popular,200
15,Movimento Democrático Brasileiro,500
15,Movimento Democrático Brasileiro,350
43,Partido Verde,900
45,Partido da Social Democracia Brasileira,1000
55,Partido Social Democrático,700
55,Partido Social Democrático,8400
43,Partido Verde,1000
17,Partido Social Liberal,230
45,Partido da Social Democracia Brasileira,850
70,AVANTE,1350
28,Partido Renovador Trabalhista Brasileiro,912
55,Partido Social Democrático,500
55,Partido Social Democrático,500
17,Partido Social Liberal,1045
15,Movimento Democrático Brasileiro,3000
15,Movimento Democrático Brasileiro,9000
65,Partido Comunista do Brasil,600
11,PROGRESSISTAS,449.37
11,PROGRESSISTAS,1000
11,PROGRESSISTAS,700
11,PROGRESSISTAS,300
15,Movimento Democrático Brasileiro,6400
45,Partido da Social Democracia Brasileira,1000
14,Partido Trabalhista Brasileiro,22.1
11,PROGRESSISTAS,111.5
25,Democratas,3900
25,Democratas,100
23,Cidadania,10000
10,REPUBLICANOS,4900
45,Partido da Social Democracia Brasileira,1500
45,Partido da Social Democracia Brasileira,1000
22,Partido Liberal,700
23,Cidadania,7000
22,Partido Liberal,1040
23,Cidadania,2280
55,Partido Social Democrático,500
14,Partido Trabalhista Brasileiro,1500
25,Democratas,200
55,Partido Social Democrático,500
45,Partido da Social Democracia Brasileira,1200
55,Partido Social Democrático,1000
12,Partido Democrático Trabalhista,300
45,Partido da Social Democracia Brasileira,2000
43,Partido Verde,10000
43,Partido Verde,10000
11,PROGRESSISTAS,1000
55,Partido Social Democrático,1000
13,Partido dos Trabalhadores,300
19,Podemos,4002
40,Partido Socialista Brasileiro,1900
25,Democratas,4500
51,Patriota,650
51,Patriota,1975
30,Partido Novo,340
25,Democratas,557.5
25,Democratas,180
45,Partido da Social Democracia Brasileira,500
23,Cidadania,2400
20,Partido Social Cristão,620
40,Partido Socialista Brasileiro,4000
40,Partido Socialista Brasileiro,1790
40,Partido Socialista Brasileiro,300
40,Partido Socialista Brasileiro,250
23,Cidadania,200
55,Partido Social Democrático,1000
45,Partido da Social Democracia Brasileira,500
22,Partido Liberal,600
45,Partido da Social Democracia Brasileira,3000
77,Solidariedade,3000
77,Solidariedade,3000
77,Solidariedade,300
77,Solidariedade,2400
77,Solidariedade,2200
55,Partido Social Democrático,400
55,Partido Social Democrático,600
45,Partido da Social Democracia Brasileira,2800
51,Patriota,100
23,Cidadania,1500
23,Cidadania,500
50,Partido Socialismo e Liberdade,10
50,Partido Socialismo e Liberdade,25
45,Partido da Social Democracia Brasileira,500
15,Movimento Democrático Brasileiro,1000
45,Partido da Social Democracia Brasileira,1000
28,Partido Renovador Trabalhista Brasileiro,1064
28,Partido Renovador Trabalhista Brasileiro,1064
28,Partido Renovador Trabalhista Brasileiro,600
25,Democratas,1000
11,PROGRESSISTAS,1050
55,Partido Social Democrático,1050
22,Partido Liberal,1050
90,Partido Republicano da Ordem Social,1050
11,PROGRESSISTAS,1050
55,Partido Social Democrático,1050
15,Movimento Democrático Brasileiro,1050
43,Partido Verde,1050
40,Partido Socialista Brasileiro,1050
45,Partido da Social Democracia Brasileira,500
15,Movimento Democrático Brasileiro,500
15,Movimento Democrático Brasileiro,500
70,AVANTE,1300
14,Partido Trabalhista Brasileiro,500
19,Podemos,600
12,Partido Democrático Trabalhista,11000
55,Partido Social Democrático,3000
55,Partido Social Democrático,3000
55,Partido Social Democrático,3000
55,Partido Social Democrático,3000
55,Partido Social Democrático,3000
10,REPUBLICANOS,5000
20,Partido Social Cristão,4000
45,Partido da Social Democracia Brasileira,5000
10,REPUBLICANOS,2400
45,Partido da Social Democracia Brasileira,1200
35,Partido da Mulher Brasileira,200
35,Partido da Mulher Brasileira,800
28,Partido Renovador Trabalhista Brasileiro,250
22,Partido Liberal,1260
22,Partido Liberal,11
25,Democratas,276.3
55,Partido Social Democrático,1900
55,Partido Social Democrático,5000
10,REPUBLICANOS,2150
10,REPUBLICANOS,4250
10,REPUBLICANOS,810
13,Partido dos Trabalhadores,644.02
40,Partido Socialista Brasileiro,623
40,Partido Socialista Brasileiro,7
43,Partido Verde,623
15,Movimento Democrático Brasileiro,10000
55,Partido Social Democrático,500
55,Partido Social Democrático,1050
40,Partido Socialista Brasileiro,5000
45,Partido da Social Democracia Brasileira,2750
45,Partido da Social Democracia Brasileira,400
25,Democratas,5950
25,Democratas,2425
25,Democratas,560
77,Solidariedade,800
77,Solidariedade,1000
77,Solidariedade,1000
77,Solidariedade,1000
77,Solidariedade,368
77,Solidariedade,1000
77,Solidariedade,1000
77,Solidariedade,1000
12,Partido Democrático Trabalhista,1000
12,Partido Democrático Trabalhista,1000
12,Partido Democrático Trabalhista,1000
12,Partido Democrático Trabalhista,1000
12,Partido Democrático Trabalhista,1000
23,Cidadania,750
23,Cidadania,1000
11,PROGRESSISTAS,3000
11,PROGRESSISTAS,6632
11,PROGRESSISTAS,140
11,PROGRESSISTAS,36
11,PROGRESSISTAS,6
13,Partido dos Trabalhadores,500
45,Partido da Social Democracia Brasileira,2000
55,Partido Social Democrático,1500
55,Partido Social Democrático,1605
55,Partido Social Democrático,1216
19,Podemos,10000
55,Partido Social Democrático,600
17,Partido Social Liberal,140
25,Democratas,7200
25,Democratas,7200
25,Democratas,6700
17,Partido Social Liberal,300
17,Partido Social Liberal,100
17,Partido Social Liberal,600
17,Partido Social Liberal,2600
17,Partido Social Liberal,1000
17,Partido Social Liberal,1350
17,Partido Social Liberal,3200
17,Partido Social Liberal,4500
45,Partido da Social Democracia Brasileira,5000
55,Partido Social Democrático,500
55,Partido Social Democrático,6000
55,Partido Social Democrático,4000
70,AVANTE,500
50,Partido Socialismo e Liberdade,2800
10,REPUBLICANOS,5000
10,REPUBLICANOS,2000
45,Partido da Social Democracia Brasileira,1000
45,Partido da Social Democracia Brasileira,1000
17,Partido Social Liberal,1045
23,Cidadania,1000
65,Partido Comunista do Brasil,1000
14,Partido Trabalhista Brasileiro,1500
77,Solidariedade,3000
19,Podemos,6500
19,Podemos,2000
45,Partido da Social Democracia Brasileira,1000
27,Democracia Cristã,40
27,Democracia Cristã,40
51,Patriota,780
51,Patriota,800
45,Partido da Social Democracia Brasileira,3250
45,Partido da Social Democracia Brasileira,1.65
45,Partido da Social Democracia Brasileira,128
11,PROGRESSISTAS,1000
22,Partido Liberal,5000
25,Democratas,3300
65,Partido Comunista do Brasil,2000
10,REPUBLICANOS,5000
45,Partido da Social Democracia Brasileira,5000
11,PROGRESSISTAS,1500
11,PROGRESSISTAS,10000
25,Democratas,3000
55,Partido Social Democrático,600
25,Democratas,2800
12,Partido Democrático Trabalhista,1100
33,Partido da Mobilização Nacional,9000
11,PROGRESSISTAS,955
13,Partido dos Trabalhadores,2000
45,Partido da Social Democracia Brasileira,1000
55,Partido Social Democrático,1050
43,Partido Verde,7
25,Democratas,500
28,Partido Renovador Trabalhista Brasileiro,1500
19,Podemos,3000
10,REPUBLICANOS,1000
25,Democratas,200
19,Podemos,2000
40,Partido Socialista Brasileiro,6000
40,Partido Socialista Brasileiro,1000
25,Democratas,100000
22,Partido Liberal,1000
51,Patriota,300
65,Partido Comunista do Brasil,100
40,Partido Socialista Brasileiro,21.95
40,Partido Socialista Brasileiro,1430
11,PROGRESSISTAS,3000
50,Partido Socialismo e Liberdade,500
19,Podemos,1400
19,Podemos,2850
55,Partido Social Democrático,500
55,Partido Social Democrático,500
45,Partido da Social Democracia Brasileira,6000
45,Partido da Social Democracia Brasileira,10000
15,Movimento Democrático Brasileiro,4900
15,Movimento Democrático Brasileiro,500
55,Partido Social Democrático,4500
45,Partido da Social Democracia Brasileira,500
50,Partido Socialismo e Liberdade,40
50,Partido Socialismo e Liberdade,10
14,Partido Trabalhista Brasileiro,5.2
14,Partido Trabalhista Brasileiro,5250
14,Partido Trabalhista Brasileiro,4870.06
14,Partido Trabalhista Brasileiro,4500
15,Movimento Democrático Brasileiro,31.4
15,Movimento Democrático Brasileiro,700
19,Podemos,2.6
19,Podemos,2800
19,Podemos,150
19,Podemos,1922.05
19,Podemos,9.6
14,Partido Trabalhista Brasileiro,1000
14,Partido Trabalhista Brasileiro,610.1
45,Partido da Social Democracia Brasileira,1500
22,Partido Liberal,10000
11,PROGRESSISTAS,138
55,Partido Social Democrático,500
11,PROGRESSISTAS,700
11,PROGRESSISTAS,2000
55,Partido Social Democrático,1000
25,Democratas,2000
25,Democratas,500
11,PROGRESSISTAS,500
11,PROGRESSISTAS,500
22,Partido Liberal,217.5
45,Partido da Social Democracia Brasileira,1500
45,Partido da Social Democracia Brasileira,1300
80,Unidade Popular,20
45,Partido da Social Democracia Brasileira,2500
11,PROGRESSISTAS,1000
50,Partido Socialismo e Liberdade,20
77,Solidariedade,100
45,Partido da Social Democracia Brasileira,1500
14,Partido Trabalhista Brasileiro,4500
14,Partido Trabalhista Brasileiro,3500
55,Partido Social Democrático,1000
55,Partido Social Democrático,10000
11,PROGRESSISTAS,5200
19,Podemos,1120
45,Partido da Social Democracia Brasileira,3900
45,Partido da Social Democracia Brasileira,1995.14
55,Partido Social Democrático,500
45,Partido da Social Democracia Brasileira,5000
30,Partido Novo,100
50,Partido Socialismo e Liberdade,40
45,Partido da Social Democracia Brasileira,1500
45,Partido da Social Democracia Brasileira,25000
22,Partido Liberal,3000
10,REPUBLICANOS,3880
17,Partido Social Liberal,1000
55,Partido Social Democrático,1000
55,Partido Social Democrático,1000
23,Cidadania,1500
45,Partido da Social Democracia Brasileira,3000
45,Partido da Social Democracia Brasileira,500
19,Podemos,4720
15,Movimento Democrático Brasileiro,2000
19,Podemos,1300.93
40,Partido Socialista Brasileiro,40
12,Partido Democrático Trabalhista,1000
19,Podemos,3000
19,Podemos,50
19,Podemos,3000
19,Podemos,3500
19,Podemos,1000
19,Podemos,860
19,Podemos,1680
45,Partido da Social Democracia Brasileira,3400
15,Movimento Democrático Brasileiro,7000
45,Partido da Social Democracia Brasileira,5000
19,Podemos,1600
25,Democratas,1050
25,Democratas,1000
25,Democratas,1000
45,Partido da Social Democracia Brasileira,3000
10,REPUBLICANOS,950
14,Partido Trabalhista Brasileiro,3000
45,Partido da Social Democracia Brasileira,1000
45,Partido da Social Democracia Brasileira,1000
